Index,PubID,Result,Links
42,30922250,no,https://pubmed.ncbi.nlm.nih.gov/30922250
43,37798042,yes,https://pubmed.ncbi.nlm.nih.gov/37798042
44,34952313,no,https://pubmed.ncbi.nlm.nih.gov/34952313
45,37441657,yes,https://pubmed.ncbi.nlm.nih.gov/37441657
47,33031254,yes,https://pubmed.ncbi.nlm.nih.gov/33031254
48,37653177,no,https://pubmed.ncbi.nlm.nih.gov/37653177
49,35759987,no,https://pubmed.ncbi.nlm.nih.gov/35759987
50,30936329,no,https://pubmed.ncbi.nlm.nih.gov/30936329
51,36447773,no,https://pubmed.ncbi.nlm.nih.gov/36447773
52,33135813,no,https://pubmed.ncbi.nlm.nih.gov/33135813
53,32064187,yes,https://pubmed.ncbi.nlm.nih.gov/32064187
54,35225763,no,https://pubmed.ncbi.nlm.nih.gov/35225763
55,33934716,no,https://pubmed.ncbi.nlm.nih.gov/33934716
57,31780602,yes,https://pubmed.ncbi.nlm.nih.gov/31780602
58,30925448,no,https://pubmed.ncbi.nlm.nih.gov/30925448
59,35908963,no,https://pubmed.ncbi.nlm.nih.gov/35908963
60,36791527,no,https://pubmed.ncbi.nlm.nih.gov/36791527
61,31303916,no,https://pubmed.ncbi.nlm.nih.gov/31303916
62,34636790,yes,https://pubmed.ncbi.nlm.nih.gov/34636790
63,37229005,no,https://pubmed.ncbi.nlm.nih.gov/37229005
64,31193089,no,https://pubmed.ncbi.nlm.nih.gov/31193089
65,36277738,no,https://pubmed.ncbi.nlm.nih.gov/36277738
66,31198812,no,https://pubmed.ncbi.nlm.nih.gov/31198812
67,34813449,no,https://pubmed.ncbi.nlm.nih.gov/34813449
68,36407142,yes,https://pubmed.ncbi.nlm.nih.gov/36407142
69,36176184,no,https://pubmed.ncbi.nlm.nih.gov/36176184
70,34608421,yes,https://pubmed.ncbi.nlm.nih.gov/34608421
71,31996190,no,https://pubmed.ncbi.nlm.nih.gov/31996190
72,34507673,no,https://pubmed.ncbi.nlm.nih.gov/34507673
73,34246385,no,https://pubmed.ncbi.nlm.nih.gov/34246385
74,35259701,no,https://pubmed.ncbi.nlm.nih.gov/35259701
75,33978390,no,https://pubmed.ncbi.nlm.nih.gov/33978390
76,31703187,no,https://pubmed.ncbi.nlm.nih.gov/31703187
77,33906888,no,https://pubmed.ncbi.nlm.nih.gov/33906888
78,33055481,no,https://pubmed.ncbi.nlm.nih.gov/33055481
79,31032566,no,https://pubmed.ncbi.nlm.nih.gov/31032566
80,34193446,yes,https://pubmed.ncbi.nlm.nih.gov/34193446
81,36595862,no,https://pubmed.ncbi.nlm.nih.gov/36595862
82,32309003,no,https://pubmed.ncbi.nlm.nih.gov/32309003
83,34429963,no,https://pubmed.ncbi.nlm.nih.gov/34429963
84,35127075,no,https://pubmed.ncbi.nlm.nih.gov/35127075
85,35999773,no,https://pubmed.ncbi.nlm.nih.gov/35999773
86,30737322,no,https://pubmed.ncbi.nlm.nih.gov/30737322
87,35103434,no,https://pubmed.ncbi.nlm.nih.gov/35103434
88,33130583,yes,https://pubmed.ncbi.nlm.nih.gov/33130583
89,36805852,no,https://pubmed.ncbi.nlm.nih.gov/36805852
90,35261465,yes,https://pubmed.ncbi.nlm.nih.gov/35261465
91,30590129,no,https://pubmed.ncbi.nlm.nih.gov/30590129
92,35279354,no,https://pubmed.ncbi.nlm.nih.gov/35279354
93,33837030,yes,https://pubmed.ncbi.nlm.nih.gov/33837030
94,35496747,no,https://pubmed.ncbi.nlm.nih.gov/35496747
96,37442982,no,https://pubmed.ncbi.nlm.nih.gov/37442982
97,30611267,maybe,https://pubmed.ncbi.nlm.nih.gov/30611267
98,30852495,no,https://pubmed.ncbi.nlm.nih.gov/30852495
99,34976488,no,https://pubmed.ncbi.nlm.nih.gov/34976488
100,35859937,yes,https://pubmed.ncbi.nlm.nih.gov/35859937
