Index,PubID,Result,Links
36,33237827,no,https://pubmed.ncbi.nlm.nih.gov/33237827
37,33448027,no,https://pubmed.ncbi.nlm.nih.gov/33448027
38,30480491,maybe,https://pubmed.ncbi.nlm.nih.gov/30480491
39,32248448,no,https://pubmed.ncbi.nlm.nih.gov/32248448
40,30762618,no,https://pubmed.ncbi.nlm.nih.gov/30762618
41,29572568,no,https://pubmed.ncbi.nlm.nih.gov/29572568
42,31630689,yes,https://pubmed.ncbi.nlm.nih.gov/31630689
43,33482784,no,https://pubmed.ncbi.nlm.nih.gov/33482784
44,31081515,yes,https://pubmed.ncbi.nlm.nih.gov/31081515
45,36410090,yes,https://pubmed.ncbi.nlm.nih.gov/36410090
46,35768850,no,https://pubmed.ncbi.nlm.nih.gov/35768850
47,35611275,no,https://pubmed.ncbi.nlm.nih.gov/35611275
48,30849068,no,https://pubmed.ncbi.nlm.nih.gov/30849068
49,33635286,no,https://pubmed.ncbi.nlm.nih.gov/33635286
50,33148968,no,https://pubmed.ncbi.nlm.nih.gov/33148968
51,36801962,no,https://pubmed.ncbi.nlm.nih.gov/36801962
52,35333132,no,https://pubmed.ncbi.nlm.nih.gov/35333132
53,31834812,yes,https://pubmed.ncbi.nlm.nih.gov/31834812
54,33202393,maybe,https://pubmed.ncbi.nlm.nih.gov/33202393
55,34888155,yes,https://pubmed.ncbi.nlm.nih.gov/34888155
56,30531251,no,https://pubmed.ncbi.nlm.nih.gov/30531251
57,37510201,yes,https://pubmed.ncbi.nlm.nih.gov/37510201
58,31181027,yes,https://pubmed.ncbi.nlm.nih.gov/31181027
59,30839485,no,https://pubmed.ncbi.nlm.nih.gov/30839485
60,32030504,no,https://pubmed.ncbi.nlm.nih.gov/32030504
61,36848028,no,https://pubmed.ncbi.nlm.nih.gov/36848028
62,35171125,maybe,https://pubmed.ncbi.nlm.nih.gov/35171125
63,32109145,yes,https://pubmed.ncbi.nlm.nih.gov/32109145
64,32303800,no,https://pubmed.ncbi.nlm.nih.gov/32303800
65,34111983,no,https://pubmed.ncbi.nlm.nih.gov/34111983
66,32317562,no,https://pubmed.ncbi.nlm.nih.gov/32317562
67,34748525,no,https://pubmed.ncbi.nlm.nih.gov/34748525
68,31402520,no,https://pubmed.ncbi.nlm.nih.gov/31402520
69,31413685,no,https://pubmed.ncbi.nlm.nih.gov/31413685
70,37210457,no,https://pubmed.ncbi.nlm.nih.gov/37210457
71,33434767,no,https://pubmed.ncbi.nlm.nih.gov/33434767
72,33010775,no,https://pubmed.ncbi.nlm.nih.gov/33010775
73,36598521,no,https://pubmed.ncbi.nlm.nih.gov/36598521
74,30315327,no,https://pubmed.ncbi.nlm.nih.gov/30315327
75,33996154,no,https://pubmed.ncbi.nlm.nih.gov/33996154
76,31087540,yes,https://pubmed.ncbi.nlm.nih.gov/31087540
77,32234018,no,https://pubmed.ncbi.nlm.nih.gov/32234018
78,34392444,no,https://pubmed.ncbi.nlm.nih.gov/34392444
79,36915189,no,https://pubmed.ncbi.nlm.nih.gov/36915189
80,37496022,no,https://pubmed.ncbi.nlm.nih.gov/37496022
81,32544036,no,https://pubmed.ncbi.nlm.nih.gov/32544036
82,36159439,no,https://pubmed.ncbi.nlm.nih.gov/36159439
83,35797610,yes,https://pubmed.ncbi.nlm.nih.gov/35797610
84,36700283,no,https://pubmed.ncbi.nlm.nih.gov/36700283
85,36988525,no,https://pubmed.ncbi.nlm.nih.gov/36988525
86,30391071,yes,https://pubmed.ncbi.nlm.nih.gov/30391071
87,30166050,no,https://pubmed.ncbi.nlm.nih.gov/30166050
88,30762800,no,https://pubmed.ncbi.nlm.nih.gov/30762800
89,30903259,no,https://pubmed.ncbi.nlm.nih.gov/30903259
90,33765643,no,https://pubmed.ncbi.nlm.nih.gov/33765643
91,37052653,no,https://pubmed.ncbi.nlm.nih.gov/37052653
92,36648521,no,https://pubmed.ncbi.nlm.nih.gov/36648521
93,33971894,no,https://pubmed.ncbi.nlm.nih.gov/33971894
94,34766564,no,https://pubmed.ncbi.nlm.nih.gov/34766564
95,33165267,yes,https://pubmed.ncbi.nlm.nih.gov/33165267
96,35388316,no,https://pubmed.ncbi.nlm.nih.gov/35388316
97,33380180,no,https://pubmed.ncbi.nlm.nih.gov/33380180
98,36438027,yes,https://pubmed.ncbi.nlm.nih.gov/36438027
99,29863601,no,https://pubmed.ncbi.nlm.nih.gov/29863601
100,35051956,no,https://pubmed.ncbi.nlm.nih.gov/35051956
