ID,Summary
30900521,"Background: Roux-en-Y gastric bypass is a frequently carried out bariatric procedure, proven to be effective in the management of obesity and its accompanying health issues. We present a case of a young woman with vague abdominal pain years after her gastric bypass, who eventually underwent a resection of a 'candy cane' like biliopancreatic blind loop."
35138716,"Uncomplicated caecal diverticulitis can mimic appendicitis clinically and sonographically, but does not require surgical intervention."
35093706,Introduction and importance: Gossypiboma is defined as developing an exudative inflammatory process around retained foreign bodies (RFBs).
35364388,"Introduction: Mesenchymal tumors comprise only 1 to 2% of all pancreatic tumors, being lipomas a rare variant of mesenchymal tumors of the pancreas."
35949234,"An 84-year-old thin, i.e., body mass index of 17.8, woman with gastric cancer underwent laparoscopic distal gastrectomy and lymph node dissection followed by Roux-en-Y reconstruction. Detailed laparoscopic observation showed slight liver swelling at the pressure site of the NLR, superficial band-shaped color change on the left lobe of the liver, and no anastomotic leakage, suggesting the massive free air caused by prolonged retention of postoperative intra-abdominal air."
36128866,Heterotopic mesenteric ossification (HMO) is abnormal bone formation in tissues which usually do not undergo ossification. The first case is that of a 39-year-old man who presented with abdominal pain and a computerized tomography scan of the abdomen and pelvis revealed an apple core lesion resulting in small bowel obstruction.
30922250,We describe a ectopic pregnancy implanted on the surface of diaphragm and highlight the difficult clinical course of an abdominal ectopic pregnancy managed with strategic procedural intervention.
37798042,"In this case, a young, obese woman with metabolic syndrome presented with her third episode of acute pancreatitis within a span of 4 months. As the patient was using oral contraceptive pills (OCP), it was crucial to consider their potential role in causing hypertriglyceridaemia."
34952313,Introduction and importance: Primary adrenal leiomyosarcoma (PAL) is an extremely rare neoplasm that usually arises from the smooth muscle cells of the adrenal or adjacent vascular structures.
37441657,"Non-alcoholic fatty liver disease (NAFLD) is now the commonest liver pathology in the UK; however, relatively little is known about its course in pregnancy or the effect it has on maternal or fetal outcomes. Described here is a 24-year-old woman in her first pregnancy who presented with non-specific symptoms and raised alanine aminotransferase with ultrasonography of her liver showing changes of steatosis and suspicious for cirrhosis, leading to a diagnosis of NAFLD."
33876611,
33031254,"Early antenatal diagnosis and proper management of the neoplasm to improve maternal-neonatal results are the considerable challenges facing the gyne-oncologist. Besides, we also review the literature on OD in PubMed, Web of Science Core Collection, Library of Congress, and LISTA from 1939 to 2019 to evaluate its clinical characteristics, feto-maternal compromise, management, and fertility outcome."
37653177,"Bowel injury following liposuction is a rare but devastating complication, which necessitates hospital admission and surgical intervention. The authors highlight a case report describing the presentation, diagnosis, and management of a patient with bowel injury following liposuction."
35759987,"Introduction and importance: Appendiceal mucocele is a rare clinical scenario, which is found in 0.2-0.7 % of appendectomies. The aim of this presentation is to discuss appendiceal mucocele in terms of clinical features, diagnostic imaging and treatment."
30936329,"Its erratic growth pattern, mass effect-related complications and the capacity of producing haematological abnormalities makes it an entity to be considered."
36447773,"Neurofibromas are peripheral nerve sheath tumors that are typically seen in syndromic conditions such as neurofibromatosis 1. She underwent endoscopic ultrasound (EUS)-guided biopsy, which was histologically consistent with a solitary neurofibroma."
33135813,"Graft loss characterized by sudden deterioration after initial favorable recovery of the allograft function within the first week after liver transplantation was reported as ""seventh-day syndrome."" We herein reported a seventh-day syndrome case who was successfully managed by immediate desensitization after liver retransplantation and reviewed by English literature."
32064187,"A 57-year-old woman with class I obesity (BMI = 31.42 kg/m2) and a medical history significant for binge-eating disorder with emotionally-triggered eating, post-traumatic stress disorder, and untreated depression and anxiety, presented for follow-up of weight management with laboratory values revealing acutely-worsened hyperlipidemia and elevated liver enzymes. The only significant change from previous consultation four months prior was introduction of a ketogenic diet consisting of eggs, cheese, butter, oil, nuts, leafy green vegetables and milk (almond and coconut)."
35225763,Spontaneous hemoperitoneum in pregnancy is a rare complication resulting in high maternal and fetal morbidity and mortality. The authors describe the case of a pregnant woman presenting at 32 weeks of gestation with abdominal pain and free abdominal fluid on ultrasound.
33934716,Background: Actinomycosis is a rare inflammatory bacterial disease caused by Actinomyces species which can infrequently affect the large intestine.
35298987,
31780602,"A 23-year-old woman was referred to the allergy and immunology clinic for recurrent abdominal, cutaneous and joint swelling and pain with a history of mucosal infections since childhood. Her history and clinical findings were suggestive of two rare and complex disorders, hereditary angioedema (HAE) and Ehlers-Danlos syndrome (EDS). However, the coexistence of HAE and EDS likely contributed to a delay in diagnoses as the combination of these two rare but overlapping disorders is less understood by physicians."
30925448,Colonoscopy-induced pancreatitis is an extremely rare phenomenon that can sometimes be missed leading to delayed diagnosis and treatment.
35908963,"Abdominal contrast-enhanced computed tomography (CT) revealed no signs of ischemic bowel; however, laboratory investigations revealed metabolic lactic acidosis, elevation of inflammatory markers, and a remarkable elevation in the serum phosphate level. Elevated serum phosphate levels may suggest extensive bowel ischemia or infarction, which can lead to a prompt surgical evaluation, even in the absence of specific radiological findings."
36791527,"Introduction: Gallbladder perforation (GBP) is a rare but severe, often fatal, disease due to its delayed pathology, demanding urgent surgical intervention."
31303916,"We emphasize on the rule of CT scan to establishing a prompt preoperative diagnosis of an obturator hernia, appropriate planning of surgical intervention and thus optimizing the outcome."
34636790,"A 22-year-old woman with medically refractory ulcerative pancolitis underwent laparoscopic total proctocolectomy with IPAA and diverting ileostomy. Because of the lack of risk factors for venous thromboembolism (including no family history or use of oral contraceptives), she was not discharged with prophylactic low-molecular-weight heparin, but she received low-molecular-weight heparin while in the hospital."
37229005,"Nephrotic syndrome (NS) is a clinical disorder characterized by significant proteinuria, hypoalbuminemia, hyperlipidemia, edema, and other complications. Urinary loss of clotting inhibitors, zymogens, and plasminogen; increased hepatic synthesis of fibrinogen and lipoproteins, and hemoconcentration due to fluid loss are some of the factors which predispose NS patients to hypercoagulable states like portal vein thrombosis."
31193089,"Pyometra is an unusual presentation of uterine infection, this condition is characterized by purulent fluid within the uterine cavity. She was evaluated at an outside emergency department and computed tomography (CT) revealed a large, complex, cystic mass measuring 9.2 cm (cm) in greatest diameter."
36277738,"We report the case of a 61-year-old woman with painful chronic pancreatitis related to proximal pancreatic duct pancreatolithiasis who underwent successful fragmentation with pancreatic extracorporeal shock wave lithotripsy (ESWL). Two weeks later, she developed abdominal pain, nausea, and vomiting and was found to have a new 4.6 × 2.3 cm hepatic abscess."
31198812,"The HELLP syndrome is an important variant of pre-eclampsia which is known by triad of hemolysis (H), elevated liver enzymes (EL) and low platelet count (LP). Spontaneous hepatic hematoma should always be considered as a life threatening and important complication of HELLP syndrome during pregnancy and it can be managed conservatively in a hemodynamically stable patient."
34813449,"Case presentation: A middle-aged woman presented to the emergency department with a chief complaint of abdominal pain, fever, vomiting, and diarrhea. She underwent emergency laparotomy where neoformation of the mesentery root was found with infiltration of the small intestine and jejunal perforation."
36407142,"We present a case of a 27-year-old woman with no known past medical history who presented with painless jaundice and dark-colored urine for three days. Although EBV is an uncommon cause of painless jaundice, this diagnosis should be considered, especially when other more common causes of jaundice have been ruled out."
36176184,"Colonic sarcomatoid carcinoma, also known as carcinosarcoma, is an extremely rare tumor, with only 32 cases reported world-wide. The patient's condition continued to worsen, with development of obstructive-like symptoms, resulting in operative intervention involving a R2 right hemicolectomy, stapled ileo-colostomy, and partial omentectomy."
34608421,"Background: Primary pure ovarian choriocarcinoma is a rare aggressive tumor which can be nongestational arising from germ cells or gestational origin. This article reports primary ovarian choriocarcinoma, likely gestational in a 25-year-old para 2 woman presenting with lower abdominal pain and swelling of two-week duration."
31996190,"Background: The management of emphysematous pyelonephritis (EPN) includes conservative medical treatment, percutaneous drainage, and surgical resection of the involved kidney. EPN with diabetic ketoacidosis(DKA) is very rare, in which the clinical management of refusing surgical drainage is inexperienced."
34507673,"Objective: The purpose of present report is an effective clinical approach to incarcerated uterus by the trimester of pregnancy, in this case and 54 cases reported previously."
34246385,"A 67-year-old woman with a medical history significant for hypertension, hyperlipidemia, type 2 diabetes mellitus, OSA, and schizophrenia was admitted multiple times the previous 3 months for generalized abdominal pain."
35259701,"Introduction and importance: Acute appendicitis is one of the most common presentations to the emergency department, particularly in young adults. A combination of clinical suspicion, inflammatory blood markers and imaging modalities such as ultrasound and CT are used for its definitive diagnosis."
33978390,"Background: Adult-onset Still's Disease (AOSD) is a systemic inflammatory condition, mainly characterized by high spiking fevers, leukocytosis, skin rash, arthralgia and myalgia. Liver involvement is a frequent feature, usually presenting with hepatomegaly and mild liver enzymes abnormalities, which usually normalize after treatment with anti-inflammatory or immunomodulatory drugs given for AOSD."
31703187,"Pregnancy is considered to have a positive effect on endometriosis due to blockage of ovulation; however, evidence is emerging on the role of endometriosis not only in infertility but also in poor pregnancy outcomes. During cesarean section, performed by sustained fetal bradycardia, a large volume hemoperitoneum and multiple hemorrhagic foci in the posterior uterine wall were detected."
33906888,"Scombroid fish poisoning (SFP), the most common fish-related illness worldwide, is a histamine response caused by the heat stable toxin histamine. The patient was weaned off vasopressors, dosed famotidine and discharged 43 hours after fish ingestion with no symptoms and normal ECG."
33055481,We herein report an extremely rare case of a patient with spontaneously resolved cecal volvulus; no recurrence occurred without elective surgery.
31032566,"Background: When a woman with an endometrioma presents with acute abdominal pain, it is unclear whether ovarian torsion should be suspected."
34193446,"We present an 87-year-old woman who presented to the emergency department with a 7-day history of severe abdominal pain at her ileostomy parastomal hernia site. Successful surgical management was performed involving an enterotomy, refashioning her ileostomy and an open cholecystectomy."
36595862,Rationale: Heterotopic pregnancy (HP) is defined as the simultaneous presence of intrauterine pregnancy and ectopic pregnancy (EP). HP after bilateral salpingectomy is extremely rare and may lead to serious complications if it is misdiagnosed and untreated timely.
32309003,"Ingestion of a foreign body is commonly encountered in clinical practice, but most cause no complications, passing spontaneously through the gastrointestinal tract. Regardless of etiology, an appendectomy often ends up the primary treatment, but unusual and rare causes are worth noting if only for the clinician to be aware of when evaluating the next patient with abdominal pain and considering treatment options or future prevention."
34429963,They are considered as the most common visceral artery aneurysms and found mostly in multiparous women and patients with portal hypertension.
35127075,"Introduction: and importance: Meckel's Diverticulum (MD) is the most usual congenital anatomic abnormality of the gastrointestinal tract. Herein, we report a rare case of an elderly woman with MD, its diagnostic algorithm and treatment, pointing out the significance of this pathology in the differential diagnosis of right lower quadrant pain."
35999773,"BACKGROUND Acute fatty liver of pregnancy (AFLP) is a rare obstetric emergency that most commonly occurs in the third trimester and has high mortality rates for the mother and fetus. Because long-chain 3-hydroxyacyl-CoA dehydrogenase (LCHAD) deficiency in the infant can be associated with maternal AFLP, genotyping of the infant was planned."
30737322,"CT demonstrated two intra-abdominal masses, one involving the left lateral segment of the liver and the other adjacent to the duodenum. Initial biopsies were consistent with focal nodular hyperplasia of the liver and non-specific lymphocytic infiltrate in the paraduodenal mass."
35103434,"Our first case was particularly interesting as the ultrasonographic characteristics were consistent with malignancy; however, surgical intervention showed that she had a hydatid cyst. The patient underwent laparoscopic cystectomy and the parasitic lesion was removed; however, she was subsequently diagnosed with urticaria and admitted to the intensive care unit (ICU)."
33130583,"A 32-year-old woman underwent a medical termination in the second trimester of a spontaneously conceived triploid pregnancy after developing early-onset preeclampsia with subsequent haemolysis, elevated liver enzymes, and low platelet count (HELLP) syndrome. Follow-up ultrasonography after termination of pregnancy should be considered for women with evidence of ovarian hyperstimulation, particularly if other risk factors for OHSS are present."
36805852,"Background: Postpartum hemolysis, elevated liver enzymes, and low platelet count (HELLP) syndrome is more difficult to treat than HELLP syndrome during pregnancy."
35261465,A 57-year-old woman presented with left-sided abdominal pain and was found to have a large retroperitoneal mass in the left upper quadrant. Surgical excision and histopathologic evaluation demonstrated an adrenocortical carcinoma arising from the colonic mesentery.
30590129,"A 38-year-old woman with a submucous myoma presented with severe lower abdominal pain, acute retention of urine, and hypotension. Because the clinical examination was inconclusive due to severe pain and the ultrasound was dubious, diagnosis was made with magnetic resonance imaging."
35279354,Appropriate imaging is crucial in the timely diagnosis and management of urinomas and for ruling out other etiologies such as subcapsular renal hematomas and perinephric abscesses.
33837030,"A healthy 32-year-old G3P3 woman with an unknown last menstrual period presented to the emergency department with intense abdominal pain and pain in the right chest that radiated down the right arm. After successful laparoscopic evacuation of the ectopic pregnancy and haemoperitoneum, the patient subsequently developed a right ovarian vein thrombosis 4 weeks after the procedure."
35496747,"Superior mesenteric artery (SMA) syndrome, also known as Cast syndrome, Wilkie's syndrome, or duodenal ileus, is a rare condition involving compression of the duodenum between the aorta and the SMA, primarily attributed to loss of the intervening mesenteric fat pad. At-risk individuals include those with rapid weight loss, debilitating illness, malignancy, malabsorption syndromes, trauma, neurologic injury, eating disorders, and substance abuse."
33950649,
37442982,"Background: Abdominal pregnancy, a rare form of ectopic pregnancy, is associated with high morbidity and adverse consequences for future fertility."
30611267,"Background: The spontaneous rupture of the gallbladder is extremely rare, majority of ruptures occur secondary to traumatic injuries."
30852495,"Workup was negative but CT of the abdomen showed right upper quadrant omental fat stranding, suggestive of fat necrosis or infarct."
34976488,"This explains the greater incidence and clinical severity in women, which are usually asymptomatic until puberty, when the attacks begin to occur. Our aim is to draw attention to these particularities, namely the triggering factors of crisis, the need for high suspicion of the diagnosis, and the treatment and prophylaxis options for pregnant and non-pregnant women that can make the difference between life and death."
35859937,"The pathology of the surgery demonstrated a benign mesenchymal neoplasm composed of interlacing bundles of smooth muscle fibers with a whirling pattern, which eventually confirmed bladder leiomyoma. Although this tumor is benign, it can be misdiagnosed with other diseases such as a urothelial lesion or urothelial cell carcinoma of the bladder."
