Index,PubID,Result,Links
49,30771813,no,https://pubmed.ncbi.nlm.nih.gov/30771813
50,37368219,no,https://pubmed.ncbi.nlm.nih.gov/37368219
51,29980346,no,https://pubmed.ncbi.nlm.nih.gov/29980346
52,34829543,no,https://pubmed.ncbi.nlm.nih.gov/34829543
53,30989465,no,https://pubmed.ncbi.nlm.nih.gov/30989465
54,36572621,yes,https://pubmed.ncbi.nlm.nih.gov/36572621
55,30172660,no,https://pubmed.ncbi.nlm.nih.gov/30172660
56,32855506,no,https://pubmed.ncbi.nlm.nih.gov/32855506
57,30771816,no,https://pubmed.ncbi.nlm.nih.gov/30771816
58,34836137,no,https://pubmed.ncbi.nlm.nih.gov/34836137
59,33312348,no,https://pubmed.ncbi.nlm.nih.gov/33312348
60,34953780,no,https://pubmed.ncbi.nlm.nih.gov/34953780
61,31575803,no,https://pubmed.ncbi.nlm.nih.gov/31575803
62,35110122,no,https://pubmed.ncbi.nlm.nih.gov/35110122
63,33378779,no,https://pubmed.ncbi.nlm.nih.gov/33378779
64,37295298,no,https://pubmed.ncbi.nlm.nih.gov/37295298
65,30499415,yes,https://pubmed.ncbi.nlm.nih.gov/30499415
66,34727861,no,https://pubmed.ncbi.nlm.nih.gov/34727861
67,34469367,no,https://pubmed.ncbi.nlm.nih.gov/34469367
68,33902422,no,https://pubmed.ncbi.nlm.nih.gov/33902422
69,35086498,no,https://pubmed.ncbi.nlm.nih.gov/35086498
70,30387398,no,https://pubmed.ncbi.nlm.nih.gov/30387398
71,36034384,no,https://pubmed.ncbi.nlm.nih.gov/36034384
72,36142816,yes,https://pubmed.ncbi.nlm.nih.gov/36142816
73,36621416,no,https://pubmed.ncbi.nlm.nih.gov/36621416
74,36604292,no,https://pubmed.ncbi.nlm.nih.gov/36604292
75,35241991,no,https://pubmed.ncbi.nlm.nih.gov/35241991
76,34090670,no,https://pubmed.ncbi.nlm.nih.gov/34090670
77,32953856,no,https://pubmed.ncbi.nlm.nih.gov/32953856
78,30582482,no,https://pubmed.ncbi.nlm.nih.gov/30582482
79,35128909,no,https://pubmed.ncbi.nlm.nih.gov/35128909
80,31264395,no,https://pubmed.ncbi.nlm.nih.gov/31264395
82,31077334,no,https://pubmed.ncbi.nlm.nih.gov/31077334
83,30100524,no,https://pubmed.ncbi.nlm.nih.gov/30100524
85,31238334,no,https://pubmed.ncbi.nlm.nih.gov/31238334
86,32843076,no,https://pubmed.ncbi.nlm.nih.gov/32843076
87,32615312,no,https://pubmed.ncbi.nlm.nih.gov/32615312
88,33447301,maybe,https://pubmed.ncbi.nlm.nih.gov/33447301
89,33337396,no,https://pubmed.ncbi.nlm.nih.gov/33337396
90,30656552,no,https://pubmed.ncbi.nlm.nih.gov/30656552
91,33440455,no,https://pubmed.ncbi.nlm.nih.gov/33440455
94,36068527,no,https://pubmed.ncbi.nlm.nih.gov/36068527
95,32439118,no,https://pubmed.ncbi.nlm.nih.gov/32439118
96,32855511,no,https://pubmed.ncbi.nlm.nih.gov/32855511
97,34626783,no,https://pubmed.ncbi.nlm.nih.gov/34626783
98,31919288,no,https://pubmed.ncbi.nlm.nih.gov/31919288
99,31305401,no,https://pubmed.ncbi.nlm.nih.gov/31305401
100,31518363,no,https://pubmed.ncbi.nlm.nih.gov/31518363
